date,actual_Appliances,predicted_Appliances,record_type
2016-05-11 17:50:00,100.0,95.98,Test Evaluation
2016-05-11 18:00:00,110.0,86.27,Test Evaluation
2016-05-11 18:10:00,90.0,85.06,Test Evaluation
2016-05-11 18:20:00,100.0,92.63,Test Evaluation
2016-05-11 18:30:00,100.0,88.47,Test Evaluation
2016-05-11 18:40:00,100.0,87.41,Test Evaluation
2016-05-11 18:50:00,110.0,89.64,Test Evaluation
2016-05-11 19:00:00,90.0,91.62,Test Evaluation
2016-05-11 19:10:00,120.0,104.09,Test Evaluation
2016-05-11 19:20:00,90.0,94.41,Test Evaluation
2016-05-11 19:30:00,100.0,93.93,Test Evaluation
2016-05-11 19:40:00,80.0,89.75,Test Evaluation
2016-05-11 19:50:00,90.0,84.55,Test Evaluation
2016-05-11 20:00:00,100.0,84.74,Test Evaluation
2016-05-11 20:10:00,90.0,80.04,Test Evaluation
2016-05-11 20:20:00,90.0,82.79,Test Evaluation
2016-05-11 20:30:00,80.0,81.57,Test Evaluation
2016-05-11 20:40:00,70.0,83.43,Test Evaluation
2016-05-11 20:50:00,80.0,80.19,Test Evaluation
2016-05-11 21:00:00,70.0,75.39,Test Evaluation
2016-05-11 21:10:00,60.0,71.17,Test Evaluation
2016-05-11 21:20:00,50.0,66.09,Test Evaluation
2016-05-11 21:30:00,70.0,61.34,Test Evaluation
2016-05-11 21:40:00,60.0,61.72,Test Evaluation
2016-05-11 21:50:00,60.0,58.47,Test Evaluation
2016-05-11 22:00:00,50.0,56.84,Test Evaluation
2016-05-11 22:10:00,60.0,57.33,Test Evaluation
2016-05-11 22:20:00,40.0,58.28,Test Evaluation
2016-05-11 22:30:00,60.0,53.17,Test Evaluation
2016-05-11 22:40:00,70.0,52.62,Test Evaluation
2016-05-11 22:50:00,50.0,53.26,Test Evaluation
2016-05-11 23:00:00,50.0,56.07,Test Evaluation
2016-05-11 23:10:00,60.0,52.92,Test Evaluation
2016-05-11 23:20:00,50.0,57.27,Test Evaluation
2016-05-11 23:30:00,60.0,55.45,Test Evaluation
2016-05-11 23:40:00,60.0,54.69,Test Evaluation
2016-05-11 23:50:00,60.0,57.14,Test Evaluation
2016-05-12 00:00:00,60.0,46.27,Test Evaluation
2016-05-12 00:10:00,50.0,44.43,Test Evaluation
2016-05-12 00:20:00,60.0,45.47,Test Evaluation
2016-05-12 00:30:00,60.0,46.36,Test Evaluation
2016-05-12 00:40:00,60.0,47.95,Test Evaluation
2016-05-12 00:50:00,50.0,48.09,Test Evaluation
2016-05-12 01:00:00,60.0,47.61,Test Evaluation
2016-05-12 01:10:00,50.0,49.95,Test Evaluation
2016-05-12 01:20:00,60.0,47.98,Test Evaluation
2016-05-12 01:30:00,60.0,46.85,Test Evaluation
2016-05-12 01:40:00,60.0,47.23,Test Evaluation
2016-05-12 01:50:00,50.0,47.15,Test Evaluation
2016-05-12 02:00:00,60.0,46.71,Test Evaluation
2016-05-12 02:10:00,50.0,47.89,Test Evaluation
2016-05-12 02:20:00,70.0,45.61,Test Evaluation
2016-05-12 02:30:00,50.0,48.27,Test Evaluation
2016-05-12 02:40:00,60.0,48.12,Test Evaluation
2016-05-12 02:50:00,50.0,50.16,Test Evaluation
2016-05-12 03:00:00,50.0,48.91,Test Evaluation
2016-05-12 03:10:00,50.0,48.9,Test Evaluation
2016-05-12 03:20:00,50.0,44.33,Test Evaluation
2016-05-12 03:30:00,50.0,46.18,Test Evaluation
2016-05-12 03:40:00,50.0,44.99,Test Evaluation
2016-05-12 03:50:00,50.0,45.96,Test Evaluation
2016-05-12 04:00:00,60.0,44.91,Test Evaluation
2016-05-12 04:10:00,50.0,47.15,Test Evaluation
2016-05-12 04:20:00,70.0,46.9,Test Evaluation
2016-05-12 04:30:00,50.0,49.1,Test Evaluation
2016-05-12 04:40:00,50.0,49.2,Test Evaluation
2016-05-12 04:50:00,60.0,48.52,Test Evaluation
2016-05-12 05:00:00,60.0,46.9,Test Evaluation
2016-05-12 05:10:00,50.0,48.37,Test Evaluation
2016-05-12 05:20:00,60.0,45.91,Test Evaluation
2016-05-12 05:30:00,90.0,51.59,Test Evaluation
2016-05-12 05:40:00,50.0,56.91,Test Evaluation
2016-05-12 05:50:00,60.0,53.5,Test Evaluation
2016-05-12 06:00:00,50.0,77.95,Test Evaluation
2016-05-12 06:10:00,40.0,56.44,Test Evaluation
2016-05-12 06:20:00,50.0,51.76,Test Evaluation
2016-05-12 06:30:00,40.0,45.15,Test Evaluation
2016-05-12 06:40:00,50.0,46.63,Test Evaluation
2016-05-12 06:50:00,60.0,47.17,Test Evaluation
2016-05-12 07:00:00,60.0,57.65,Test Evaluation
2016-05-12 07:10:00,60.0,75.77,Test Evaluation
2016-05-12 07:20:00,50.0,61.62,Test Evaluation
2016-05-12 07:30:00,60.0,69.78,Test Evaluation
2016-05-12 07:40:00,50.0,62.82,Test Evaluation
2016-05-12 07:50:00,70.0,62.77,Test Evaluation
2016-05-12 08:00:00,50.0,84.44,Test Evaluation
2016-05-12 08:10:00,60.0,74.04,Test Evaluation
2016-05-12 08:20:00,50.0,63.87,Test Evaluation
2016-05-12 08:30:00,50.0,64.55,Test Evaluation
2016-05-12 08:40:00,50.0,82.16,Test Evaluation
2016-05-12 08:50:00,50.0,69.98,Test Evaluation
2016-05-12 09:00:00,40.0,61.01,Test Evaluation
2016-05-12 09:10:00,50.0,66.56,Test Evaluation
2016-05-12 09:20:00,40.0,59.07,Test Evaluation
2016-05-12 09:30:00,50.0,57.79,Test Evaluation
2016-05-12 09:40:00,50.0,58.45,Test Evaluation
2016-05-12 09:50:00,60.0,58.32,Test Evaluation
2016-05-12 10:00:00,60.0,64.35,Test Evaluation
2016-05-12 10:10:00,60.0,63.06,Test Evaluation
2016-05-12 10:20:00,60.0,67.52,Test Evaluation
2016-05-12 10:30:00,50.0,69.0,Test Evaluation
2016-05-12 10:40:00,60.0,77.55,Test Evaluation
2016-05-12 10:50:00,60.0,64.55,Test Evaluation
2016-05-12 11:00:00,50.0,66.09,Test Evaluation
2016-05-12 11:10:00,50.0,65.51,Test Evaluation
2016-05-12 11:20:00,50.0,64.5,Test Evaluation
2016-05-12 11:30:00,50.0,64.54,Test Evaluation
2016-05-12 11:40:00,50.0,62.44,Test Evaluation
2016-05-12 11:50:00,50.0,60.6,Test Evaluation
2016-05-12 12:00:00,50.0,63.29,Test Evaluation
2016-05-12 12:10:00,60.0,66.78,Test Evaluation
2016-05-12 12:20:00,60.0,78.26,Test Evaluation
2016-05-12 12:30:00,50.0,65.48,Test Evaluation
2016-05-12 12:40:00,60.0,65.64,Test Evaluation
2016-05-12 12:50:00,50.0,66.98,Test Evaluation
2016-05-12 13:00:00,60.0,65.31,Test Evaluation
2016-05-12 13:10:00,60.0,64.8,Test Evaluation
2016-05-12 13:20:00,60.0,65.84,Test Evaluation
2016-05-12 13:30:00,50.0,64.62,Test Evaluation
2016-05-12 13:40:00,60.0,67.45,Test Evaluation
2016-05-12 13:50:00,50.0,69.24,Test Evaluation
2016-05-12 14:00:00,60.0,68.24,Test Evaluation
2016-05-12 14:10:00,60.0,67.66,Test Evaluation
2016-05-12 14:20:00,60.0,69.61,Test Evaluation
2016-05-12 14:30:00,50.0,70.55,Test Evaluation
2016-05-12 14:40:00,70.0,69.29,Test Evaluation
2016-05-12 14:50:00,40.0,71.33,Test Evaluation
2016-05-12 15:00:00,50.0,68.62,Test Evaluation
2016-05-12 15:10:00,60.0,69.32,Test Evaluation
2016-05-12 15:20:00,80.0,68.08,Test Evaluation
2016-05-12 15:30:00,60.0,71.24,Test Evaluation
2016-05-12 15:40:00,80.0,68.76,Test Evaluation
2016-05-12 15:50:00,80.0,77.2,Test Evaluation
2016-05-12 16:00:00,100.0,81.14,Test Evaluation
2016-05-12 16:10:00,100.0,87.65,Test Evaluation
2016-05-12 16:20:00,110.0,90.5,Test Evaluation
2016-05-12 16:30:00,200.0,96.32,Test Evaluation
2016-05-12 16:40:00,100.0,111.1,Test Evaluation
2016-05-12 16:50:00,100.0,111.54,Test Evaluation
2016-05-12 17:00:00,100.0,111.04,Test Evaluation
2016-05-12 17:10:00,110.0,110.82,Test Evaluation
2016-05-12 17:20:00,120.0,109.9,Test Evaluation
2016-05-12 17:30:00,110.0,100.51,Test Evaluation
2016-05-12 17:40:00,470.0,115.47,Test Evaluation
2016-05-12 17:50:00,340.0,179.18,Test Evaluation
2016-05-12 18:00:00,100.0,197.75,Test Evaluation
2016-05-12 18:10:00,110.0,179.89,Test Evaluation
2016-05-12 18:20:00,110.0,176.41,Test Evaluation
2016-05-12 18:30:00,90.0,179.97,Test Evaluation
2016-05-12 18:40:00,110.0,97.41,Test Evaluation
2016-05-12 18:50:00,110.0,74.01,Test Evaluation
2016-05-12 19:00:00,130.0,93.39,Test Evaluation
2016-05-12 19:10:00,120.0,100.4,Test Evaluation
2016-05-12 19:20:00,120.0,99.88,Test Evaluation
2016-05-12 19:30:00,120.0,104.98,Test Evaluation
2016-05-12 19:40:00,130.0,105.16,Test Evaluation
2016-05-12 19:50:00,120.0,108.01,Test Evaluation
2016-05-12 20:00:00,130.0,105.39,Test Evaluation
2016-05-12 20:10:00,120.0,107.44,Test Evaluation
2016-05-12 20:20:00,80.0,106.98,Test Evaluation
2016-05-12 20:30:00,70.0,100.83,Test Evaluation
2016-05-12 20:40:00,70.0,92.0,Test Evaluation
2016-05-12 20:50:00,130.0,85.2,Test Evaluation
2016-05-12 21:00:00,80.0,83.46,Test Evaluation
2016-05-12 21:10:00,70.0,88.2,Test Evaluation
2016-05-12 21:20:00,80.0,86.17,Test Evaluation
2016-05-12 21:30:00,80.0,87.61,Test Evaluation
2016-05-12 21:40:00,60.0,77.54,Test Evaluation
2016-05-12 21:50:00,60.0,64.02,Test Evaluation
2016-05-12 22:00:00,60.0,64.46,Test Evaluation
2016-05-12 22:10:00,60.0,63.4,Test Evaluation
2016-05-12 22:20:00,70.0,59.72,Test Evaluation
2016-05-12 22:30:00,50.0,58.09,Test Evaluation
2016-05-12 22:40:00,60.0,59.67,Test Evaluation
2016-05-12 22:50:00,60.0,57.95,Test Evaluation
2016-05-12 23:00:00,60.0,58.02,Test Evaluation
2016-05-12 23:10:00,60.0,60.29,Test Evaluation
2016-05-12 23:20:00,60.0,56.79,Test Evaluation
2016-05-12 23:30:00,50.0,60.25,Test Evaluation
2016-05-12 23:40:00,60.0,58.23,Test Evaluation
2016-05-12 23:50:00,50.0,58.47,Test Evaluation
2016-05-13 00:00:00,70.0,45.63,Test Evaluation
2016-05-13 00:10:00,50.0,46.67,Test Evaluation
2016-05-13 00:20:00,60.0,43.98,Test Evaluation
2016-05-13 00:30:00,40.0,47.96,Test Evaluation
2016-05-13 00:40:00,60.0,44.7,Test Evaluation
2016-05-13 00:50:00,50.0,46.64,Test Evaluation
2016-05-13 01:00:00,50.0,43.19,Test Evaluation
2016-05-13 01:10:00,50.0,43.73,Test Evaluation
2016-05-13 01:20:00,50.0,42.67,Test Evaluation
2016-05-13 01:30:00,60.0,45.49,Test Evaluation
2016-05-13 01:40:00,60.0,44.18,Test Evaluation
2016-05-13 01:50:00,50.0,46.32,Test Evaluation
2016-05-13 02:00:00,60.0,45.94,Test Evaluation
2016-05-13 02:10:00,60.0,45.77,Test Evaluation
2016-05-13 02:20:00,50.0,49.01,Test Evaluation
2016-05-13 02:30:00,60.0,46.84,Test Evaluation
2016-05-13 02:40:00,60.0,46.23,Test Evaluation
2016-05-13 02:50:00,60.0,49.26,Test Evaluation
2016-05-13 03:00:00,60.0,48.6,Test Evaluation
2016-05-13 03:10:00,60.0,49.02,Test Evaluation
2016-05-13 03:20:00,50.0,51.0,Test Evaluation
2016-05-13 03:30:00,60.0,49.04,Test Evaluation
2016-05-13 03:40:00,60.0,48.94,Test Evaluation
2016-05-13 03:50:00,60.0,47.83,Test Evaluation
2016-05-13 04:00:00,50.0,48.44,Test Evaluation
2016-05-13 04:10:00,50.0,46.6,Test Evaluation
2016-05-13 04:20:00,50.0,49.21,Test Evaluation
2016-05-13 04:30:00,50.0,45.67,Test Evaluation
2016-05-13 04:40:00,50.0,45.95,Test Evaluation
2016-05-13 04:50:00,50.0,44.52,Test Evaluation
2016-05-13 05:00:00,50.0,46.32,Test Evaluation
2016-05-13 05:10:00,60.0,44.58,Test Evaluation
2016-05-13 05:20:00,50.0,46.48,Test Evaluation
2016-05-13 05:30:00,60.0,48.22,Test Evaluation
2016-05-13 05:40:00,60.0,47.36,Test Evaluation
2016-05-13 05:50:00,70.0,51.81,Test Evaluation
2016-05-13 06:00:00,60.0,55.16,Test Evaluation
2016-05-13 06:10:00,70.0,53.33,Test Evaluation
2016-05-13 06:20:00,190.0,59.79,Test Evaluation
2016-05-13 06:30:00,370.0,80.03,Test Evaluation
2016-05-13 06:40:00,100.0,124.87,Test Evaluation
2016-05-13 06:50:00,90.0,127.88,Test Evaluation
2016-05-13 07:00:00,110.0,132.64,Test Evaluation
2016-05-13 07:10:00,80.0,137.68,Test Evaluation
2016-05-13 07:20:00,120.0,113.91,Test Evaluation
2016-05-13 07:30:00,110.0,101.96,Test Evaluation
2016-05-13 07:40:00,80.0,114.45,Test Evaluation
2016-05-13 07:50:00,560.0,99.57,Test Evaluation
2016-05-13 08:00:00,660.0,168.54,Test Evaluation
2016-05-13 08:10:00,330.0,273.43,Test Evaluation
2016-05-13 08:20:00,270.0,304.82,Test Evaluation
2016-05-13 08:30:00,290.0,329.51,Test Evaluation
2016-05-13 08:40:00,230.0,366.15,Test Evaluation
2016-05-13 08:50:00,250.0,291.85,Test Evaluation
2016-05-13 09:00:00,190.0,214.07,Test Evaluation
2016-05-13 09:10:00,80.0,219.62,Test Evaluation
2016-05-13 09:20:00,70.0,216.58,Test Evaluation
2016-05-13 09:30:00,60.0,192.5,Test Evaluation
2016-05-13 09:40:00,80.0,159.96,Test Evaluation
2016-05-13 09:50:00,80.0,109.84,Test Evaluation
2016-05-13 10:00:00,70.0,100.32,Test Evaluation
2016-05-13 10:10:00,60.0,106.17,Test Evaluation
2016-05-13 10:20:00,80.0,102.51,Test Evaluation
2016-05-13 10:30:00,70.0,107.28,Test Evaluation
2016-05-13 10:40:00,80.0,113.15,Test Evaluation
2016-05-13 10:50:00,80.0,101.92,Test Evaluation
2016-05-13 11:00:00,110.0,103.16,Test Evaluation
2016-05-13 11:10:00,600.0,111.15,Test Evaluation
2016-05-13 11:20:00,560.0,186.17,Test Evaluation
2016-05-13 11:30:00,320.0,238.07,Test Evaluation
2016-05-13 11:40:00,260.0,276.36,Test Evaluation
2016-05-13 11:50:00,280.0,315.93,Test Evaluation
2016-05-13 12:00:00,260.0,341.73,Test Evaluation
2016-05-13 12:10:00,240.0,241.85,Test Evaluation
2016-05-13 12:20:00,210.0,193.5,Test Evaluation
2016-05-13 12:30:00,100.0,193.31,Test Evaluation
2016-05-13 12:40:00,380.0,176.74,Test Evaluation
2016-05-13 12:50:00,620.0,186.33,Test Evaluation
2016-05-13 13:00:00,310.0,244.46,Test Evaluation
2016-05-13 13:10:00,270.0,258.68,Test Evaluation
2016-05-13 13:20:00,280.0,270.83,Test Evaluation
2016-05-13 13:30:00,240.0,303.31,Test Evaluation
2016-05-13 13:40:00,280.0,262.6,Test Evaluation
2016-05-13 13:50:00,230.0,196.16,Test Evaluation
2016-05-13 14:00:00,170.0,208.71,Test Evaluation
2016-05-13 14:10:00,170.0,197.54,Test Evaluation
2016-05-13 14:20:00,620.0,184.75,Test Evaluation
2016-05-13 14:30:00,460.0,256.61,Test Evaluation
2016-05-13 14:40:00,240.0,283.35,Test Evaluation
2016-05-13 14:50:00,250.0,273.25,Test Evaluation
2016-05-13 15:00:00,270.0,285.34,Test Evaluation
2016-05-13 15:10:00,250.0,301.88,Test Evaluation
2016-05-13 15:20:00,220.0,214.98,Test Evaluation
2016-05-13 15:30:00,170.0,190.72,Test Evaluation
2016-05-13 15:40:00,100.0,197.07,Test Evaluation
2016-05-13 15:50:00,200.0,174.98,Test Evaluation
2016-05-13 16:00:00,350.0,164.04,Test Evaluation
2016-05-13 16:10:00,300.0,182.71,Test Evaluation
2016-05-13 16:20:00,450.0,198.12,Test Evaluation
2016-05-13 16:30:00,450.0,247.93,Test Evaluation
2016-05-13 16:40:00,290.0,300.85,Test Evaluation
2016-05-13 16:50:00,270.0,306.73,Test Evaluation
2016-05-13 17:00:00,280.0,284.26,Test Evaluation
2016-05-13 17:10:00,200.0,284.51,Test Evaluation
2016-05-13 17:20:00,120.0,234.86,Test Evaluation
2016-05-13 17:30:00,120.0,182.41,Test Evaluation
2016-05-13 17:40:00,110.0,186.4,Test Evaluation
2016-05-13 17:50:00,560.0,155.7,Test Evaluation
2016-05-13 18:00:00,450.0,191.2,Test Evaluation
2016-05-13 18:10:00,490.0,232.21,Test Evaluation
2016-05-13 18:20:00,280.0,288.66,Test Evaluation
2016-05-13 18:30:00,280.0,311.65,Test Evaluation
2016-05-13 18:40:00,310.0,336.33,Test Evaluation
2016-05-13 18:50:00,280.0,278.09,Test Evaluation
2016-05-13 19:00:00,310.0,253.25,Test Evaluation
2016-05-13 19:10:00,330.0,224.3,Test Evaluation
2016-05-13 19:20:00,190.0,251.71,Test Evaluation
2016-05-13 19:30:00,130.0,241.93,Test Evaluation
2016-05-13 19:40:00,140.0,212.3,Test Evaluation
2016-05-13 19:50:00,150.0,189.71,Test Evaluation
2016-05-13 20:00:00,140.0,160.08,Test Evaluation
2016-05-13 20:10:00,130.0,126.08,Test Evaluation
2016-05-13 20:20:00,130.0,123.44,Test Evaluation
2016-05-13 20:30:00,100.0,126.88,Test Evaluation
2016-05-13 20:40:00,120.0,117.1,Test Evaluation
2016-05-13 20:50:00,100.0,124.15,Test Evaluation
2016-05-13 21:00:00,80.0,104.45,Test Evaluation
2016-05-13 21:10:00,60.0,95.32,Test Evaluation
2016-05-13 21:20:00,60.0,85.49,Test Evaluation
2016-05-13 21:30:00,60.0,83.75,Test Evaluation
2016-05-13 21:40:00,60.0,70.2,Test Evaluation
2016-05-13 21:50:00,60.0,66.1,Test Evaluation
2016-05-13 22:00:00,60.0,66.11,Test Evaluation
2016-05-13 22:10:00,50.0,66.46,Test Evaluation
2016-05-13 22:20:00,50.0,65.05,Test Evaluation
2016-05-13 22:30:00,50.0,63.26,Test Evaluation
2016-05-13 22:40:00,60.0,62.27,Test Evaluation
2016-05-13 22:50:00,60.0,63.83,Test Evaluation
2016-05-13 23:00:00,60.0,64.63,Test Evaluation
2016-05-13 23:10:00,70.0,67.15,Test Evaluation
2016-05-13 23:20:00,60.0,70.29,Test Evaluation
2016-05-13 23:30:00,60.0,71.71,Test Evaluation
2016-05-13 23:40:00,60.0,70.35,Test Evaluation
2016-05-13 23:50:00,60.0,70.64,Test Evaluation
2016-05-14 00:00:00,50.0,59.32,Test Evaluation
2016-05-14 00:10:00,60.0,54.73,Test Evaluation
2016-05-14 00:20:00,50.0,56.06,Test Evaluation
2016-05-14 00:30:00,60.0,53.79,Test Evaluation
2016-05-14 00:40:00,60.0,56.12,Test Evaluation
2016-05-14 00:50:00,70.0,54.88,Test Evaluation
2016-05-14 01:00:00,60.0,59.4,Test Evaluation
2016-05-14 01:10:00,70.0,58.07,Test Evaluation
2016-05-14 01:20:00,60.0,62.11,Test Evaluation
2016-05-14 01:30:00,60.0,61.77,Test Evaluation
2016-05-14 01:40:00,70.0,61.64,Test Evaluation
2016-05-14 01:50:00,60.0,59.29,Test Evaluation
2016-05-14 02:00:00,60.0,62.53,Test Evaluation
2016-05-14 02:10:00,50.0,58.92,Test Evaluation
2016-05-14 02:20:00,60.0,60.12,Test Evaluation
2016-05-14 02:30:00,60.0,59.31,Test Evaluation
2016-05-14 02:40:00,60.0,58.25,Test Evaluation
2016-05-14 02:50:00,70.0,59.6,Test Evaluation
2016-05-14 03:00:00,60.0,60.98,Test Evaluation
2016-05-14 03:10:00,70.0,64.89,Test Evaluation
2016-05-14 03:20:00,60.0,64.86,Test Evaluation
2016-05-14 03:30:00,60.0,66.63,Test Evaluation
2016-05-14 03:40:00,50.0,66.77,Test Evaluation
2016-05-14 03:50:00,60.0,63.41,Test Evaluation
2016-05-14 04:00:00,60.0,63.86,Test Evaluation
2016-05-14 04:10:00,50.0,62.15,Test Evaluation
2016-05-14 04:20:00,60.0,60.13,Test Evaluation
2016-05-14 04:30:00,60.0,61.87,Test Evaluation
2016-05-14 04:40:00,60.0,64.29,Test Evaluation
2016-05-14 04:50:00,70.0,63.83,Test Evaluation
2016-05-14 05:00:00,60.0,66.27,Test Evaluation
2016-05-14 05:10:00,60.0,68.55,Test Evaluation
2016-05-14 05:20:00,60.0,68.23,Test Evaluation
2016-05-14 05:30:00,50.0,67.26,Test Evaluation
2016-05-14 05:40:00,60.0,66.16,Test Evaluation
2016-05-14 05:50:00,50.0,64.92,Test Evaluation
2016-05-14 06:00:00,60.0,63.24,Test Evaluation
2016-05-14 06:10:00,70.0,64.83,Test Evaluation
2016-05-14 06:20:00,50.0,73.0,Test Evaluation
2016-05-14 06:30:00,70.0,84.87,Test Evaluation
2016-05-14 06:40:00,60.0,71.73,Test Evaluation
2016-05-14 06:50:00,70.0,73.64,Test Evaluation
2016-05-14 07:00:00,70.0,75.81,Test Evaluation
2016-05-14 07:10:00,60.0,74.65,Test Evaluation
2016-05-14 07:20:00,100.0,79.98,Test Evaluation
2016-05-14 07:30:00,50.0,95.33,Test Evaluation
2016-05-14 07:40:00,80.0,97.94,Test Evaluation
2016-05-14 07:50:00,320.0,107.54,Test Evaluation
2016-05-14 08:00:00,350.0,150.67,Test Evaluation
2016-05-14 08:10:00,160.0,178.2,Test Evaluation
2016-05-14 08:20:00,70.0,183.22,Test Evaluation
2016-05-14 08:30:00,80.0,193.29,Test Evaluation
2016-05-14 08:40:00,70.0,194.15,Test Evaluation
2016-05-14 08:50:00,70.0,136.47,Test Evaluation
2016-05-14 09:00:00,70.0,84.17,Test Evaluation
2016-05-14 09:10:00,80.0,84.36,Test Evaluation
2016-05-14 09:20:00,80.0,93.52,Test Evaluation
2016-05-14 09:30:00,100.0,89.88,Test Evaluation
2016-05-14 09:40:00,90.0,87.37,Test Evaluation
2016-05-14 09:50:00,290.0,90.01,Test Evaluation
2016-05-14 10:00:00,430.0,123.21,Test Evaluation
2016-05-14 10:10:00,100.0,175.94,Test Evaluation
2016-05-14 10:20:00,100.0,179.99,Test Evaluation
2016-05-14 10:30:00,100.0,194.0,Test Evaluation
2016-05-14 10:40:00,110.0,191.07,Test Evaluation
2016-05-14 10:50:00,110.0,140.02,Test Evaluation
2016-05-14 11:00:00,110.0,86.84,Test Evaluation
2016-05-14 11:10:00,90.0,138.4,Test Evaluation
2016-05-14 11:20:00,90.0,133.24,Test Evaluation
2016-05-14 11:30:00,100.0,124.26,Test Evaluation
2016-05-14 11:40:00,90.0,109.67,Test Evaluation
2016-05-14 11:50:00,100.0,97.24,Test Evaluation
2016-05-14 12:00:00,110.0,97.8,Test Evaluation
2016-05-14 12:10:00,110.0,101.1,Test Evaluation
2016-05-14 12:20:00,130.0,102.88,Test Evaluation
2016-05-14 12:30:00,110.0,100.51,Test Evaluation
2016-05-14 12:40:00,110.0,119.6,Test Evaluation
2016-05-14 12:50:00,130.0,131.98,Test Evaluation
2016-05-14 13:00:00,110.0,118.63,Test Evaluation
2016-05-14 13:10:00,130.0,116.03,Test Evaluation
2016-05-14 13:20:00,130.0,126.06,Test Evaluation
2016-05-14 13:30:00,120.0,117.25,Test Evaluation
2016-05-14 13:40:00,90.0,124.67,Test Evaluation
2016-05-14 13:50:00,100.0,120.09,Test Evaluation
2016-05-14 14:00:00,100.0,119.88,Test Evaluation
2016-05-14 14:10:00,110.0,114.56,Test Evaluation
2016-05-14 14:20:00,110.0,136.19,Test Evaluation
2016-05-14 14:30:00,100.0,124.0,Test Evaluation
2016-05-14 14:40:00,90.0,114.02,Test Evaluation
2016-05-14 14:50:00,130.0,116.18,Test Evaluation
2016-05-14 15:00:00,120.0,126.59,Test Evaluation
2016-05-14 15:10:00,140.0,125.46,Test Evaluation
2016-05-14 15:20:00,130.0,127.65,Test Evaluation
2016-05-14 15:30:00,130.0,130.21,Test Evaluation
2016-05-14 15:40:00,130.0,131.38,Test Evaluation
2016-05-14 15:50:00,130.0,130.98,Test Evaluation
2016-05-14 16:00:00,120.0,142.45,Test Evaluation
2016-05-14 16:10:00,110.0,134.82,Test Evaluation
2016-05-14 16:20:00,110.0,140.17,Test Evaluation
2016-05-14 16:30:00,110.0,137.81,Test Evaluation
2016-05-14 16:40:00,110.0,126.71,Test Evaluation
2016-05-14 16:50:00,110.0,119.06,Test Evaluation
2016-05-14 17:00:00,100.0,120.88,Test Evaluation
2016-05-14 17:10:00,100.0,114.32,Test Evaluation
2016-05-14 17:20:00,90.0,107.82,Test Evaluation
2016-05-14 17:30:00,100.0,102.37,Test Evaluation
2016-05-14 17:40:00,490.0,100.22,Test Evaluation
2016-05-14 17:50:00,570.0,189.08,Test Evaluation
2016-05-14 18:00:00,460.0,230.28,Test Evaluation
2016-05-14 18:10:00,120.0,311.45,Test Evaluation
2016-05-14 18:20:00,100.0,292.44,Test Evaluation
2016-05-14 18:30:00,110.0,284.1,Test Evaluation
2016-05-14 18:40:00,110.0,192.42,Test Evaluation
2016-05-14 18:50:00,100.0,128.93,Test Evaluation
2016-05-14 19:00:00,100.0,90.02,Test Evaluation
2016-05-14 19:10:00,90.0,115.69,Test Evaluation
2016-05-14 19:20:00,90.0,111.24,Test Evaluation
2016-05-14 19:30:00,90.0,107.87,Test Evaluation
2016-05-14 19:40:00,90.0,103.25,Test Evaluation
2016-05-14 19:50:00,80.0,111.41,Test Evaluation
2016-05-14 20:00:00,110.0,92.06,Test Evaluation
2016-05-14 20:10:00,90.0,93.75,Test Evaluation
2016-05-14 20:20:00,80.0,92.33,Test Evaluation
2016-05-14 20:30:00,80.0,88.09,Test Evaluation
